No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings
799,33.5744,244.4614,247.6314,242.7341,300.3550, ,2.66708
800,33.5914,254.0678,247.6219,242.6307,300.3550, ,2.66577
801,33.6084,281.2940,247.6193,242.5313,300.3550, ,2.66446
802,33.6254,259.2857,247.6235,242.4361,300.3550, ,2.66315
803,33.6424,254.8426,247.6347,242.3448,300.3550, ,2.66184
804,33.6594,241.9338,247.6529,242.2575,300.3550, ,2.66054
805,33.6764,290.7877,247.6781,242.1741,300.3550, ,2.65923
806,33.6934,262.4619,247.7106,242.0945,300.3550, ,2.65793
807,33.7104,241.3976,247.7503,242.0188,300.3550, ,2.65663
808,33.7274,237.2121,247.7974,241.9468,300.3550, ,2.65533
809,33.7444,258.1149,247.8519,241.8786,300.3550, ,2.65403
810,33.7614,249.2099,247.9139,241.8140,300.3550, ,2.65273
811,33.7784,279.8254,247.9837,241.7530,300.3550, ,2.65144
812,33.7954,235.0115,248.0613,241.6956,300.3550, ,2.65014
813,33.8124,237.3695,248.1467,241.6418,300.3550, ,2.64885
814,33.8294,250.8259,248.2403,241.5914,300.3550, ,2.64756
815,33.8464,266.8994,248.3422,241.5444,300.3550, ,2.64626
816,33.8634,252.1820,248.4524,241.5008,300.3550, ,2.64497
817,33.8804,262.8174,248.5713,241.4605,300.3550, ,2.64369
818,33.8974,245.1862,248.6989,241.4236,300.3550, ,2.64240
819,33.9144,258.6608,248.8355,241.3898,300.3550, ,2.64111
820,33.9314,237.6428,248.9814,241.3593,300.3550, ,2.63983
821,33.9484,242.3280,249.1368,241.3318,300.3550, ,2.63855
822,33.9654,250.0956,249.3018,241.3075,300.3550, ,2.63726
823,33.9824,258.0176,249.4769,241.2863,300.3550, ,2.63598
824,33.9994,270.2663,249.6623,241.2680,300.3550, ,2.63470
825,34.0164,262.6977,249.8583,241.2528,300.3550, ,2.63343
826,34.0334,248.1793,250.0653,241.2404,300.3550, ,2.63215
827,34.0504,268.5244,250.2835,241.2309,300.3550, ,2.63088
828,34.0674,240.8959,250.5136,241.2242,300.3550, ,2.62960
829,34.0844,269.7845,250.7557,241.2203,300.3550, ,2.62833
830,34.1014,262.5095,251.0105,241.2192,300.3550, ,2.62706
831,34.1184,253.6063,251.2784,241.2207,300.3550, ,2.62579
832,34.1354,224.8359,251.5599,241.2249,300.3550, ,2.62452
833,34.1524,253.8629,251.8555,241.2317,300.3550, ,2.62325
834,34.1694,258.8421,252.1660,241.2410,300.3550, ,2.62198
835,34.1864,241.0042,252.4919,241.2529,300.3550, ,2.62072
836,34.2034,259.7887,252.8339,241.2672,300.3550, ,2.61946
837,34.2204,252.6511,253.1928,241.2840,300.3550, ,2.61819
838,34.2374,245.8360,253.5694,241.3032,300.3550, ,2.61693
839,34.2544,249.3018,253.9647,241.3247,300.3550, ,2.61567
840,34.2714,254.1412,254.3795,241.3485,300.3550, ,2.61441
841,34.2884,245.0662,254.8149,241.3745,300.3550, ,2.61316
842,34.3054,254.3521,255.2719,241.4028,300.3550, ,2.61190
843,34.3224,253.4133,255.7519,241.4333,300.3550, ,2.61065
844,34.3394,242.9020,256.2560,241.4658,300.3550, ,2.60939
845,34.3564,254.7656,256.7857,241.5005,300.3550, ,2.60814
846,34.3734,254.5930,257.3427,241.5372,300.3550, ,2.60689
847,34.3904,238.3509,257.9283,241.5759,300.3550, ,2.60564
848,34.4074,251.3744,258.5448,241.6166,300.3550, ,2.60439
849,34.4244,248.3640,259.1937,241.6592,300.3550, ,2.60314
850,34.4414,268.4041,259.8776,241.7037,300.3550, ,2.60190
851,34.4584,268.9516,260.5985,241.7501,300.3550, ,2.60065
852,34.4754,269.3140,261.3593,241.7982,300.3550, ,2.59941
853,34.4924,290.7831,262.1625,241.8481,300.3550, ,2.59817
854,34.5094,284.7025,263.0115,241.8997,300.3550, ,2.59693
855,34.5264,264.8834,263.9095,241.9530,300.3550, ,2.59569
856,34.5434,241.4509,264.8602,242.0080,300.3550, ,2.59445
857,34.5604,267.6302,265.8682,242.0645,300.3550, ,2.59321
858,34.5774,259.0388,266.9374,242.1226,300.3550, ,2.59197
859,34.5944,253.3376,268.0734,242.1823,300.3550, ,2.59074
860,34.6114,277.3867,269.2814,242.2434,300.3550, ,2.58951
861,34.6284,268.3072,270.5680,242.3059,300.3550, ,2.58827
862,34.6454,272.9939,271.9395,242.3699,300.3550, ,2.58704
863,34.6624,268.6251,273.4043,242.4352,300.3550, ,2.58581
864,34.6794,241.5802,274.9703,242.5019,300.3550, ,2.58458
865,34.6964,270.5923,276.6474,242.5698,300.3550, ,2.58336
866,34.7134,238.9581,278.4467,242.6391,300.3550, ,2.58213
867,34.7304,293.7694,280.3796,242.7095,300.3550, ,2.58091
868,34.7474,247.0019,282.4606,242.7811,300.3550, ,2.57968
869,34.7644,311.8504,284.7044,242.8538,300.3550, ,2.57846
870,34.7814,279.9846,287.1295,242.9277,300.3550, ,2.57724
871,34.7984,280.0161,289.7550,243.0025,300.3550, ,2.57602
872,34.8154,281.0819,292.6051,243.0785,300.3550, ,2.57480
873,34.8324,283.2475,295.7050,243.1554,300.3550, ,2.57358
874,34.8494,286.4011,299.0860,243.2333,300.3550, ,2.57236
875,34.8664,291.9899,302.7846,243.3121,300.3550, ,2.57115
876,34.8834,304.7536,306.8407,243.3917,300.3550, ,2.56993
877,34.9004,330.2170,311.3047,243.4722,300.3550, ,2.56872
878,34.9174,315.1852,316.2315,243.5536,300.3550, ,2.56751
879,34.9344,328.5691,321.6905,243.6357,300.3550, ,2.56630
880,34.9514,307.3570,327.7581,243.7185,300.3550, ,2.56509
881,34.9684,307.8272,334.5295,243.8020,300.3550, ,2.56388
882,34.9854,309.8533,342.1105,243.8862,300.3550, ,2.56268
883,35.0024,333.7428,350.6316,243.9711,300.3550, ,2.56147
884,35.0194,341.1755,360.2368,244.0565,300.3550, ,2.56027
885,35.0364,366.9778,371.0992,244.1425,300.3550, ,2.55906
886,35.0534,392.6213,383.4180,244.2290,300.3550, ,2.55786
887,35.0704,433.7370,397.4113,244.3160,300.3550, ,2.55666
888,35.0874,418.5052,413.3365,244.4035,300.3550, ,2.55546
889,35.1044,436.9270,431.4640,244.4913,300.3550, ,2.55426
890,35.1214,452.1343,452.1012,244.5796,300.3550, ,2.55306
891,35.1384,474.4514,475.5501,244.6682,300.3550, ,2.55187
892,35.1554,519.5611,502.1254,244.7572,300.3550, ,2.55067
893,35.1724,535.9177,532.0796,244.8464,300.3550, ,2.54948
894,35.1894,564.2911,565.5887,244.9359,300.3550, ,2.54828
895,35.2064,617.9819,602.6566,245.0256,300.3550, ,2.54709
896,35.2234,641.0388,642.9714,245.1155,300.3550, ,2.54590
897,35.2404,696.7368,685.8240,245.2056,300.3550, ,2.54471
898,35.2574,756.3734,729.8952,245.2957,300.3550, ,2.54353
899,35.2744,768.6509,773.2515,245.3860,300.3550, ,2.54234
900,35.2914,788.7799,813.3386,245.4763,300.3550, ,2.54115
901,35.3084,863.8832,847.3555,245.5667,300.3550, ,2.53997
902,35.3254,892.8125,872.6978,245.6570,300.3550, ,2.53879
903,35.3424,867.0029,887.5686,245.7473,300.3550, ,2.53760
904,35.3594,865.7826,891.2818,245.8376,300.3550, ,2.53642
905,35.3764,889.6615,884.2194,245.9277,300.3550, ,2.53524
906,35.3934,845.4321,867.4824,246.0177,300.3550, ,2.53406
907,35.4104,831.6009,842.5206,246.1075,300.3550, ,2.53289
908,35.4274,814.1230,810.9027,246.1971,300.3550, ,2.53171
909,35.4444,792.0120,774.3329,246.2865,300.3550, ,2.53053
910,35.4614,714.0651,734.5924,246.3757,300.3550, ,2.52936
911,35.4784,703.1970,693.5081,246.4645,300.3550, ,2.52819
912,35.4954,637.7121,652.7072,246.5531,300.3550, ,2.52701
913,35.5124,614.9947,613.5269,246.6412,300.3550, ,2.52584
914,35.5294,599.8409,576.8722,246.7290,300.3550, ,2.52467
915,35.5464,530.8328,543.2593,246.8164,300.3550, ,2.52351
916,35.5634,504.2636,512.9088,246.9034,300.3550, ,2.52234
917,35.5804,497.0150,485.7855,246.9898,300.3550, ,2.52117
918,35.5974,426.9043,461.7370,247.0758,300.3550, ,2.52001
919,35.6144,459.6050,440.5088,247.1613,300.3550, ,2.51884
920,35.6314,453.8024,421.8330,247.2461,300.3550, ,2.51768
921,35.6484,390.1962,405.4183,247.3305,300.3550, ,2.51652
922,35.6654,359.3336,391.0007,247.4141,300.3550, ,2.51536
923,35.6824,383.9509,378.3251,247.4971,300.3550, ,2.51420
924,35.6994,385.0315,367.1624,247.5795,300.3550, ,2.51304
925,35.7164,363.7606,357.3162,247.6612,300.3550, ,2.51188
926,35.7334,388.5927,348.6053,247.7421,300.3550, ,2.51073
927,35.7504,355.0079,340.8799,247.8223,300.3550, ,2.50957
928,35.7674,350.6219,334.0040,247.9016,300.3550, ,2.50842
929,35.7844,329.1160,327.8665,247.9802,300.3550, ,2.50727
930,35.8014,334.7910,322.3672,248.0579,300.3550, ,2.50611
931,35.8184,363.9789,317.4253,248.1347,300.3550, ,2.50496
932,35.8354,321.5300,312.9687,248.2107,300.3550, ,2.50381
933,35.8524,304.6487,308.9360,248.2857,300.3550, ,2.50267
934,35.8694,295.6929,305.2774,248.3598,300.3550, ,2.50152
935,35.8864,311.9616,301.9471,248.4328,300.3550, ,2.50037
936,35.9034,292.3657,298.9089,248.5049,300.3550, ,2.49923
937,35.9204,287.6100,296.1289,248.5760,300.3550, ,2.49808
938,35.9374,285.7791,293.5802,248.6459,300.3550, ,2.49694
939,35.9544,302.4737,291.2372,248.7148,300.3550, ,2.49580
940,35.9714,295.9176,289.0799,248.7826,300.3550, ,2.49466
941,35.9884,319.2597,287.0892,248.8492,300.3550, ,2.49352
942,36.0054,308.2715,285.2483,248.9147,300.3550, ,2.49238
943,36.0224,287.9445,283.5436,248.9789,300.3550, ,2.49124
944,36.0394,291.9072,281.9618,249.0420,300.3550, ,2.49011
945,36.0564,274.0152,280.4923,249.1038,300.3550, ,2.48897
946,36.0734,285.6687,279.1243,249.1643,300.3550, ,2.48784
947,36.0904,296.8435,277.8494,249.2236,300.3550, ,2.48671
948,36.1074,307.2592,276.6592,249.2815,300.3550, ,2.48557
949,36.1244,291.1974,275.5468,249.3381,300.3550, ,2.48444
950,36.1414,267.0462,274.5054,249.3933,300.3550, ,2.48331
951,36.1584,259.5370,273.5295,249.4471,300.3550, ,2.48219
952,36.1754,247.6932,272.6137,249.4995,300.3550, ,2.48106
953,36.1924,258.5372,271.7529,249.5504,300.3550, ,2.47993
954,36.2094,260.9519,270.9433,249.5999,300.3550, ,2.47881
955,36.2264,264.8762,270.1805,249.6479,300.3550, ,2.47768
956,36.2434,281.9835,269.4613,249.6943,300.3550, ,2.47656
957,36.2604,269.1548,268.7821,249.7393,300.3550, ,2.47544
958,36.2774,258.9165,268.1403,249.7826,300.3550, ,2.47432
959,36.2944,260.8049,267.5328,249.8244,300.3550, ,2.47320
960,36.3114,255.5852,266.9575,249.8645,300.3550, ,2.47208
961,36.3284,252.3321,266.4118,249.9030,300.3550, ,2.47096
962,36.3454,262.4378,265.8937,249.9399,300.3550, ,2.46984
963,36.3624,276.1214,265.4013,249.9751,300.3550, ,2.46873
964,36.3794,265.6636,264.9327,250.0086,300.3550, ,2.46761
965,36.3964,260.2638,264.4864,250.0403,300.3550, ,2.46650
966,36.4134,286.8799,264.0608,250.0703,300.3550, ,2.46539
967,36.4304,291.4588,263.6545,250.0985,300.3550, ,2.46427
968,36.4474,283.0317,263.2663,250.1250,300.3550, ,2.46316
969,36.4644,265.7655,262.8949,250.1496,300.3550, ,2.46205
970,36.4814,265.9212,262.5392,250.1723,300.3550, ,2.46095
971,36.4984,256.6556,262.1982,250.1932,300.3550, ,2.45984
972,36.5154,245.2200,261.8709,250.2123,300.3550, ,2.45873
973,36.5324,259.6571,261.5563,250.2294,300.3550, ,2.45763
974,36.5494,251.0086,261.2538,250.2446,300.3550, ,2.45652
975,36.5664,260.4706,260.9624,250.2578,300.3550, ,2.45542
976,36.5834,254.5282,260.6815,250.2691,300.3550, ,2.45432
977,36.6004,271.9710,260.4103,250.2784,300.3550, ,2.45322
978,36.6174,252.1003,260.1483,250.2856,300.3550, ,2.45212
979,36.6344,288.5387,259.8947,250.2908,300.3550, ,2.45102
980,36.6514,235.3484,259.6492,250.2940,300.3550, ,2.44992
981,36.6684,274.7267,259.4111,250.2951,300.3550, ,2.44882
982,36.6854,245.7087,259.1798,250.2941,300.3550, ,2.44773
983,36.7024,272.0155,258.9551,250.2910,300.3550, ,2.44663
984,36.7194,259.2718,258.7364,250.2858,300.3550, ,2.44554
985,36.7364,285.9570,258.5233,250.2784,300.3550, ,2.44445
986,36.7534,261.8571,258.3154,250.2688,300.3550, ,2.44336
987,36.7704,254.7219,258.1124,250.2570,300.3550, ,2.44226
988,36.7874,245.2440,257.9138,250.2430,300.3550, ,2.44118
989,36.8044,233.6733,257.7195,250.2268,300.3550, ,2.44009
990,36.8214,255.1111,257.5290,250.2083,300.3550, ,2.43900
991,36.8384,246.4623,257.3421,250.1875,300.3550, ,2.43791
992,36.8554,248.1540,257.1584,250.1645,300.3550, ,2.43683
993,36.8724,238.1926,256.9778,250.1391,300.3550, ,2.43574
994,36.8894,261.7441,256.7999,250.1114,300.3550, ,2.43466
995,36.9064,276.1313,256.6246,250.0813,300.3550, ,2.43358
996,36.9234,251.0466,256.4516,250.0489,300.3550, ,2.43250
997,36.9404,261.6921,256.2806,250.0141,300.3550, ,2.43141
998,36.9574,257.5003,256.1115,249.9769,300.3550, ,2.43034
999,36.9744,267.9409,255.9442,249.9372,300.3550, ,2.42926
1000,36.9914,254.5900,255.7782,249.8951,300.3550, ,2.42818
1001,37.0084,258.3767,255.6137,249.8506,300.3550, ,2.42710
1002,37.0254,238.9620,255.4502,249.8035,300.3550, ,2.42603
1003,37.0424,232.8373,254.9499,252.6002,300.3550, ,2.42495
1004,37.0594,264.7359,254.6272,252.3251,300.3550, ,2.42388
1005,37.0764,246.1722,254.3060,252.0501,300.3550, ,2.42281
1006,37.0934,244.0821,253.9861,251.7750,300.3550, ,2.42174
1007,37.1104,251.5182,253.6675,251.4999,300.3550, ,2.42067
1008,37.1274,244.2028,253.3502,251.2248,300.3550, ,2.41960
1009,37.1444,239.0662,253.0342,250.9497,300.3550, ,2.41853
1010,37.1614,237.6560,252.7193,250.6746,300.3550, ,2.41746
1011,37.1784,246.8468,252.4055,250.3996,300.3550, ,2.41639
1012,37.1954,252.4169,252.0928,250.1245,300.3550, ,2.41533
1013,37.2124,237.0170,251.7812,249.8494,300.3550, ,2.41427
1014,37.2294,241.5111,251.4705,249.5743,300.3550, ,2.41320
1015,37.2464,250.6223,251.1609,249.2992,300.3550, ,2.41214
1016,37.2634,248.6754,250.9192,249.0241,300.3550, ,2.41108
1017,37.2804,263.3795,250.6836,248.8883,300.3550, ,2.41002
1018,37.2974,266.9872,250.5159,248.7525,300.3550, ,2.40896
1019,37.3144,267.9908,260.4290,245.3155,300.3550, ,2.40790
1020,37.3314,258.0802,259.2053,243.6376,300.3550, ,2.40684
1021,37.3484,233.2760,258.1135,242.0709,300.3550, ,2.40579
1022,37.3654,221.1451,257.1525,240.6130,300.3550, ,2.40473
1023,37.3824,242.6632,256.3225,239.2626,300.3550, ,2.40368
1024,37.3994,265.8457,255.6228,238.0176,300.3550, ,2.40262
1025,37.4164,255.7540,255.0536,236.8766,300.3550, ,2.40157
1026,37.4334,258.9199,254.6147,235.8374,300.3550, ,2.40052
1027,37.4504,263.7123,254.3064,234.8988,300.3550, ,2.39947
1028,37.4674,253.6267,254.1289,234.0587,300.3550, ,2.39842
1029,37.4844,253.0320,268.5584,248.9732,300.3550, ,2.39737
1030,37.5014,225.1755,266.4613,246.1838,300.3550, ,2.39632
1031,37.5184,261.5576,264.6939,243.6867,300.3550, ,2.39527
1032,37.5354,267.3539,263.2493,241.4725,300.3550, ,2.39423
1033,37.5524,252.6964,262.1196,239.5299,300.3550, ,2.39318
1034,37.5694,295.7664,261.2982,237.8496,300.3550, ,2.39214
1035,37.5864,269.3831,260.7785,236.4207,300.3550, ,2.39110
1036,37.6034,279.9299,260.5546,235.2341,300.3550, ,2.39006
1037,37.6204,276.5864,260.6212,234.2795,300.3550, ,2.38901
1038,37.6374,232.8906,260.9735,233.5478,300.3550, ,2.38797
1039,37.6544,295.3100,261.6073,233.0295,300.3550, ,2.38694
1040,37.6714,276.1999,262.5196,232.7153,300.3550, ,2.38590
1041,37.6884,278.9228,263.7075,232.5964,300.3550, ,2.38486
1042,37.7054,259.2643,265.1697,232.6636,300.3550, ,2.38382
1043,37.7224,291.9075,266.9049,232.9085,300.3550, ,2.38279
1044,37.7394,267.4273,268.9144,233.3224,300.3550, ,2.38175
1045,37.7564,240.9020,271.1988,233.8969,300.3550, ,2.38072
1046,37.7734,313.2201,273.7623,234.6239,300.3550, ,2.37969
1047,37.7904,284.2859,276.6084,235.4951,300.3550, ,2.37866
1048,37.8074,302.2189,279.7439,236.5027,300.3550, ,2.37763
1049,37.8244,308.8478,283.1781,237.6393,300.3550, ,2.37660
1050,37.8414,269.8355,286.9203,238.8968,300.3550, ,2.37557
1051,37.8584,295.9937,290.9858,240.2682,300.3550, ,2.37454
1052,37.8754,292.4333,295.3893,241.7458,300.3550, ,2.37351
1053,37.8924,307.2725,300.1532,243.3231,300.3550, ,2.37249
1054,37.9094,317.4025,305.3001,244.9923,300.3550, ,2.37146
1055,37.9264,317.5091,310.8621,246.7476,300.3550, ,2.37044
1056,37.9434,323.6368,316.8724,248.5815,300.3550, ,2.36942
1057,37.9604,313.9445,323.3754,250.4878,300.3550, ,2.36839
1058,37.9774,326.8057,330.4242,252.4608,300.3550, ,2.36737
1059,37.9944,340.6674,338.0779,254.4934,300.3550, ,2.36635
1060,38.0114,336.2671,346.4147,256.5804,300.3550, ,2.36533
1061,38.0284,357.3516,355.5211,258.7152,300.3550, ,2.36432
1062,38.0454,362.6115,365.5108,260.8929,300.3550, ,2.36330
1063,38.0624,378.7695,376.5126,263.1071,300.3550, ,2.36228
1064,38.0794,385.4429,380.0015,258.4793,300.3550, ,2.36127
1065,38.0964,387.3003,387.1953,254.5010,300.3550, ,2.36025
1066,38.1134,399.6017,396.9024,251.4298,300.3550, ,2.35924
1067,38.1304,431.6780,409.4178,249.2213,300.3550, ,2.35823
1068,38.1474,441.4485,425.1380,247.8325,300.3550, ,2.35721
1069,38.1644,468.8280,444.6408,247.2193,300.3550, ,2.35620
1070,38.1814,488.0124,468.7480,247.3383,300.3550, ,2.35519
1071,38.1984,471.6890,498.6997,248.1463,300.3550, ,2.35418
1072,38.2154,519.7828,536.3008,249.5997,300.3550, ,2.35318
1073,38.2324,588.9627,584.2093,251.6561,300.3550, ,2.35217
1074,38.2494,638.9056,646.1039,254.2717,300.3550, ,2.35116
1075,38.2664,705.4598,726.9417,257.4050,300.3550, ,2.35016
1076,38.2834,773.6268,832.8351,261.0119,300.3550, ,2.34915
1077,38.3004,888.4853,970.8792,265.0506,300.3550, ,2.34815
1078,38.3174,985.1731,909.6526,-77.0460,300.3550, ,2.34715
1079,38.3344,1197.2720,1242.6990,-10.2296,300.3550, ,2.34614
1080,38.3514,1605.5390,1579.5190,-114.9295,300.3550, ,2.34514
1081,38.3684,2114.4480,2172.1180,-9.1110,300.3550, ,2.34414
1082,38.3854,2771.2950,2791.2280,63.3988,300.3550, ,2.34314
1083,38.4024,3174.1220,3145.7800,202.8458,300.3550, ,2.34215
1084,38.4194,3140.5240,3112.5230,356.8273,300.3550, ,2.34115
1085,38.4364,2910.6300,2923.8910,517.3650,300.3550, ,2.34015
1086,38.4534,2735.6200,2826.0870,676.5840,300.3550, ,2.33916
1087,38.4704,2878.5080,2876.6230,826.6084,300.3550, ,2.33816
1088,38.4874,3035.3310,2973.5810,959.4615,300.3550, ,2.33717
1089,38.5044,2959.9710,2940.1950,1067.2910,300.3550, ,2.33618
1090,38.5214,2797.4840,2716.9580,1142.1390,300.3550, ,2.33518
1091,38.5384,2390.5090,2407.9820,1176.1280,300.3550, ,2.33419
1092,38.5554,2056.5240,2102.9580,1161.3330,300.3550, ,2.33320
1093,38.5724,1829.6750,1814.8260,1089.8350,300.3550, ,2.33221
1094,38.5894,1648.4080,1643.5950,994.2052,300.3550, ,2.33122
1095,38.6064,1513.3910,1485.8270,847.3795,300.3550, ,2.33024
1096,38.6234,1307.9380,1349.5450,825.5846,300.3550, ,2.32925
1097,38.6404,1186.0780,1224.1090,787.6124,300.3550, ,2.32827
1098,38.6574,1074.3060,1100.9100,732.2263,300.3550, ,2.32728
1099,38.6744,936.9061,973.5369,658.2325,300.3550, ,2.32630
1100,38.6914,802.5236,837.0032,564.3784,300.3550, ,2.32531
1101,38.7084,755.0433,687.5164,449.4873,300.3550, ,2.32433
1102,38.7254,736.3276,672.0780,385.4579,300.3550, ,2.32335
1103,38.7424,622.0877,635.5883,386.3360,300.3550, ,2.32237
1104,38.7594,598.7388,605.9373,386.5579,300.3550, ,2.32139
1105,38.7764,560.6057,581.1350,386.0854,300.3550, ,2.32041
1106,38.7934,541.3275,559.7345,384.8804,300.3550, ,2.31943
1107,38.8104,531.0455,540.7108,382.9045,300.3550, ,2.31846
1108,38.8274,495.5638,523.3448,380.1208,300.3550, ,2.31748
1109,38.8444,473.5188,507.0995,376.4905,300.3550, ,2.31651
1110,38.8614,476.1802,491.5847,371.9775,300.3550, ,2.31553
1111,38.8784,449.5384,476.4836,366.5426,300.3550, ,2.31456
1112,38.8954,462.0670,461.5534,360.1509,300.3550, ,2.31359
1113,38.9124,448.6311,446.5808,352.7625,300.3550, ,2.31261
1114,38.9294,455.9044,431.3979,344.3438,300.3550, ,2.31164
1115,38.9464,430.1831,415.8510,334.8564,300.3550, ,2.31067
1116,38.9634,393.6095,422.3360,343.8233,300.3550, ,2.30970
1117,38.9804,425.4217,417.3562,343.9893,300.3550, ,2.30874
1118,38.9974,367.1600,412.8270,344.1174,300.3550, ,2.30777
1119,39.0144,378.2839,408.6928,344.2101,300.3550, ,2.30680
1120,39.0314,379.3241,404.9035,344.2704,300.3550, ,2.30584
1121,39.0484,400.3644,401.4198,344.3011,300.3550, ,2.30487
1122,39.0654,387.4896,398.2058,344.3052,300.3550, ,2.30391
1123,39.0824,388.3759,395.2334,344.2860,300.3550, ,2.30295
1124,39.0994,390.9373,392.4771,344.2467,300.3550, ,2.30198
1125,39.1164,395.4173,389.9154,344.1909,300.3550, ,2.30102
1126,39.1334,401.8246,387.5315,344.1221,300.3550, ,2.30006
1127,39.1504,390.9796,385.3093,344.0440,300.3550, ,2.29910
1128,39.1674,385.1821,383.2371,343.9605,300.3550, ,2.29814
1129,39.1844,363.1763,381.3035,343.8757,300.3550, ,2.29719
1130,39.2014,370.7764,379.5005,343.7935,300.3550, ,2.29623
1131,39.2184,394.3110,377.8202,343.7184,300.3550, ,2.29527
1132,39.2354,389.0768,376.2575,343.6547,300.3550, ,2.29432
1133,39.2524,388.4683,374.8070,343.6069,300.3550, ,2.29336
1134,39.2694,388.0097,373.4661,343.5797,300.3550, ,2.29241
1135,39.2864,394.4290,372.2318,343.5778,300.3550, ,2.29146
1136,39.3034,389.5560,371.1022,343.6063,300.3550, ,2.29050
1137,39.3204,360.9053,370.0771,343.6702,300.3550, ,2.28955
1138,39.3374,348.4157,369.1558,343.7746,300.3550, ,2.28860
1139,39.3544,370.4881,368.3391,343.9250,300.3550, ,2.28765
1140,39.3714,373.1494,367.6279,344.1267,300.3550, ,2.28670
1141,39.3884,370.3725,367.0241,344.3853,300.3550, ,2.28576
1142,39.4054,339.6539,366.5294,344.7066,300.3550, ,2.28481
1143,39.4224,343.7972,366.1466,345.0964,300.3550, ,2.28386
1144,39.4394,347.7358,365.8787,345.5606,300.3550, ,2.28292
1145,39.4564,376.8370,365.7288,346.1056,300.3550, ,2.28197
1146,39.4734,344.5683,365.7008,346.7372,300.3550, ,2.28103
1147,39.4904,358.5885,380.3424,283.3181,300.3550, ,2.28009
1148,39.5074,345.3614,377.9417,277.3231,300.3550, ,2.27915
1149,39.5244,360.1784,375.9366,271.5213,300.3550, ,2.27820
1150,39.5414,353.7574,374.3393,265.9114,300.3550, ,2.27726
1151,39.5584,356.4076,373.1619,260.4870,300.3550, ,2.27632
1152,39.5754,351.6610,372.4192,255.2467,300.3550, ,2.27539
1153,39.5924,341.0391,372.1271,250.1856,300.3550, ,2.27445
1154,39.6094,358.4013,372.3040,245.2986,300.3550, ,2.27351
1155,39.6264,380.7083,372.9704,240.5843,300.3550, ,2.27257
1156,39.6434,382.9346,374.1497,236.0370,300.3550, ,2.27164
1157,39.6604,395.6266,375.8673,231.6549,300.3550, ,2.27070
1158,39.6774,389.0474,378.1533,227.4326,300.3550, ,2.26977
1159,39.6944,355.4539,381.0394,223.3683,300.3550, ,2.26884
1160,39.7114,417.6801,384.5641,219.4567,300.3550, ,2.26791
1161,39.7284,404.0894,388.7675,215.6960,300.3550, ,2.26697
1162,39.7454,363.3796,393.6985,212.0812,300.3550, ,2.26604
1163,39.7624,398.2154,399.4082,208.6104,300.3550, ,2.26511
1164,39.7794,380.6396,405.9578,205.2795,300.3550, ,2.26419
1165,39.7964,413.2001,413.4173,202.0843,300.3550, ,2.26326
1166,39.8134,399.0366,421.8610,199.0230,300.3550, ,2.26233
1167,39.8304,455.1613,431.3811,196.0911,300.3550, ,2.26140
1168,39.8474,469.6040,442.0741,193.2866,300.3550, ,2.26048
1169,39.8644,480.8568,454.0604,190.6050,300.3550, ,2.25955
1170,39.8814,495.8644,467.4671,188.0444,300.3550, ,2.25863
1171,39.8984,513.5010,482.4525,185.6006,300.3550, ,2.25771
1172,39.9154,540.8291,499.1857,183.2716,300.3550, ,2.25678
1173,39.9324,514.9422,517.8728,181.0538,300.3550, ,2.25586
1174,39.9494,557.1650,538.7535,178.9437,300.3550, ,2.25494
1175,39.9664,595.8834,562.0905,176.9394,300.3550, ,2.25402
1176,39.9834,639.7004,588.2098,175.0370,300.3550, ,2.25310
1177,40.0004,680.6619,617.4651,173.2345,300.3550, ,2.25218
1178,40.0174,720.5965,650.2933,171.5282,300.3550, ,2.25127
1179,40.0344,732.6036,687.1692,169.9162,300.3550, ,2.25035
1180,40.0514,758.8477,728.6746,168.3949,300.3550, ,2.24943
1181,40.0684,807.0060,775.4401,166.9623,300.3550, ,2.24852
1182,40.0854,917.4023,828.2170,165.6154,300.3550, ,2.24760
1183,40.1024,932.1824,887.8622,164.3511,300.3550, ,2.24669
1184,40.1194,977.2251,955.2967,163.1675,300.3550, ,2.24578
1185,40.1364,1066.6110,1031.6010,162.0614,300.3550, ,2.24487
1186,40.1534,1150.7940,1117.8780,161.0309,300.3550, ,2.24395
1187,40.1704,1273.6300,1215.3610,160.0729,300.3550, ,2.24304
1188,40.1874,1340.4960,1325.1910,159.1854,300.3550, ,2.24213
1189,40.2044,1443.1690,1448.4810,158.3655,300.3550, ,2.24123
1190,40.2214,1614.9310,1585.9420,157.6113,300.3550, ,2.24032
1191,40.2384,1768.0950,1737.7940,156.9202,300.3550, ,2.23941
1192,40.2554,1902.4680,1903.3200,156.2897,300.3550, ,2.23850
1193,40.2724,2019.4210,2080.2670,155.7178,300.3550, ,2.23760
1194,40.2894,2152.4630,2264.6050,155.2021,300.3550, ,2.23669
1195,40.3064,2351.3330,2449.8410,154.7405,300.3550, ,2.23579
1196,40.3234,2525.8310,2627.3520,154.3306,300.3550, ,2.23489
1197,40.3404,2690.7270,2786.7370,153.9705,300.3550, ,2.23398
1198,40.3574,2821.3800,2917.5880,153.6580,300.3550, ,2.23308
1199,40.3744,2949.8190,3011.1690,153.3910,300.3550, ,2.23218
